CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,Year,Diff,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,CM 4,CM 3,CM 2,Tampering 1,Severity,For Geocoding,Geocode Results,Address
392030960,10/30/2016,00:00:00,11/30/2016,18:30:00,2016,31,11/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,DRY CLEANER/LAUNDRY,,,1010064,190678,40.690014406,-73.9069184,"(40.690014406, -73.9069184)",5,,,,5,"40.690014406,-73.9069184","611A Wilson Ave, Brooklyn, NY 11207, USA","611A Wilson Ave, Brooklyn"
861066374,10/30/2016,00:00:00,11/30/2016,23:15:00,2016,31,11/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,REAR OF,SMALL MERCHANT,,,1008603,191767,40.693007599,-73.912182699,"(40.693007599, -73.912182699)",5,,,,5,"40.693007599,-73.912182699","461 Wilson Ave, Brooklyn, NY 11221, USA","461 Wilson Ave, Brooklyn"
733576471,10/30/2016,00:00:00,11/30/2016,23:55:00,2016,31,11/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,,OTHER,,,1007577,195816,40.704123921,-73.915868506,"(40.704123921, -73.915868506)",5,,,,5,"40.704123921,-73.915868506","180 St Nicholas Ave, Brooklyn, NY 11237, USA","180 St Nicholas Ave, Brooklyn"
819776864,10/30/2016,20:51:00,10/31/2016,04:24:00,2016,30,11/29/2016,121,CRIMINAL MISCHIEF & RELATED OF,268,CRIMINAL MIS 2 & 3,COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,1,,TRANSIT - NYC SUBWAY,,,982247,199062,40.713063941,-74.007226587,"(40.713063941, -74.007226587)",,8,12,,20,"40.713063941,-74.007226587","253 Canyon of Heroes, New York, NY 10007, USA","253 Canyon of Heroes, New York"
508630396,10/30/2016,00:45:00,10/30/2016,03:00:00,2016,22,11/21/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,RESIDENCE - APT. HOUSE,,,989894,173886,40.643959939,-73.979663719,"(40.643959939, -73.979663719)",5,,,,5,"40.643959939,-73.979663719","420 McDonald Ave, Brooklyn, NY 11218, USA","420 McDonald Ave, Brooklyn"
816785534,10/30/2016,02:00:00,10/31/2016,06:00:00,2016,11,11/10/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,GROCERY/BODEGA,,,1008723,184073,40.671888996,-73.911777912,"(40.671888996, -73.911777912)",5,,,,5,"40.671888996,-73.911777912","1519 E New York Ave, Brooklyn, NY 11212, USA","1519 E New York Ave, Brooklyn"
242397039,10/30/2016,23:00:00,10/31/2016,07:30:00,2016,6,11/05/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,STREET,,,1027004,185537,40.675837933,-73.845866947,"(40.675837933, -73.845866947)",5,,,,5,"40.675837933,-73.845866947","132-10-132-98 Rico Pl, Ozone Park, NY 11417, USA","132-10-132-98 Rico Pl, Ozone Park"
944112713,10/30/2016,06:00:00,11/05/2016,16:00:00,2016,6,11/05/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,RESIDENCE-HOUSE,,,1039512,201327,40.719108459,-73.800644344,"(40.719108459, -73.800644344)",5,,,,5,"40.719108459,-73.800644344","82-21-82-25 166th St, Jamaica, NY 11432, USA","82-21-82-25 166th St, Jamaica"
185510973,10/30/2016,10:30:00,10/31/2016,08:00:00,2016,5,11/04/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,983493,150579,40.579988779,-74.002726618,"(40.579988779, -74.002726618)",,,12,,12,"40.579988779,-74.002726618","2675-2681 W 36th St, Brooklyn, NY 11224, USA","2675-2681 W 36th St, Brooklyn"
531681177,10/30/2016,18:00:00,11/02/2016,07:45:00,2016,3,11/02/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1013311,240608,40.827049319,-73.894994191,"(40.827049319, -73.894994191)",5,,,,5,"40.827049319,-73.894994191","1140 Tiffany St, Bronx, NY 10459, USA","1140 Tiffany St, Bronx"
164585982,10/30/2016,15:00:00,11/02/2016,18:45:00,2016,3,11/02/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,FRONT OF,RESIDENCE - APT. HOUSE,,,993575,228739,40.794515091,-73.966323533,"(40.794515091, -73.966323533)",5,,,,5,"40.794515091,-73.966323533","795 Columbus Ave, New York, NY 10025, USA","795 Columbus Ave, New York"
125188573,10/30/2016,13:35:00,10/30/2016,13:35:00,2016,3,11/02/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,1,,TRANSIT - NYC SUBWAY,,,980656,197137,40.70777977,-74.01296455,"(40.70777977, -74.01296455)",5,,,,5,"40.70777977,-74.01296455","5 Rector St, New York, NY 10006, USA","5 Rector St, New York"
405342741,10/30/2016,08:00:00,11/02/2016,14:30:00,2016,3,11/02/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,RESIDENCE - APT. HOUSE,,,1005748,183274,40.669703644,-73.922505131,"(40.669703644, -73.922505131)",5,,,,5,"40.669703644,-73.922505131","561-571 Rev. Dr. Freddie M. Foy Avenue, Brooklyn, NY 11233, USA","561-571 Rev. Dr. Freddie M. Foy Avenue, Brooklyn"
385738006,10/30/2016,21:00:00,10/31/2016,06:00:00,2016,2,11/01/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,RESIDENCE-HOUSE,,,1044988,192826,40.69573939,-73.78096649,"(40.69573939, -73.78096649)",,,12,,12,"40.69573939,-73.78096649","110-29-110-31 172nd St, Jamaica, NY 11433, USA","110-29-110-31 172nd St, Jamaica"
103164043,10/30/2016,19:00:00,11/01/2016,18:00:00,2016,2,11/01/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,FRONT OF,STREET,,,1030638,259253,40.878150216,-73.832256971,"(40.878150216, -73.832256971)",5,,,,5,"40.878150216,-73.832256971","148-1-148-81 Darrow Pl, Bronx, NY 10475, USA","148-1-148-81 Darrow Pl, Bronx"
534011438,10/30/2016,17:20:00,11/01/2016,02:00:00,2016,2,11/01/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,45,FRONT OF,RESIDENCE - PUBLIC HOUSING,,THROGGS NECK,1032218,239444,40.823772033,-73.826685244,"(40.823772033, -73.826685244)",5,,,,5,"40.823772033,-73.826685244","2753-2769 Randall Ave, Bronx, NY 10465, USA","2753-2769 Randall Ave, Bronx"
912964011,10/30/2016,13:00:00,11/01/2016,13:00:00,2016,2,11/01/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,STREET,,,963467,155769,40.59420996,-74.074835608,"(40.59420996, -74.074835608)",5,,,,5,"40.59420996,-74.074835608","171 Jerome Ave, Staten Island, NY 10305, USA","171 Jerome Ave, Staten Island"
351979997,10/30/2016,06:10:00,10/30/2016,06:11:00,2016,2,11/01/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88,FRONT OF,RESTAURANT/DINER,,,994891,188823,40.684954103,-73.961633839,"(40.684954103, -73.961633839)",5,,,,5,"40.684954103,-73.961633839","155 Gates Ave, Brooklyn, NY 11238, USA","155 Gates Ave, Brooklyn"
689982548,10/30/2016,23:45:00,10/30/2016,23:50:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,FRONT OF,RESIDENCE - APT. HOUSE,,,985606,206148,40.732513425,-73.995108712,"(40.732513425, -73.995108712)",5,,,,5,"40.732513425,-73.995108712","17 E 9th St, New York, NY 10003, USA","17 E 9th St, New York"
373815585,10/30/2016,23:30:00,10/30/2016,23:40:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,REAR OF,STREET,,,1021735,214309,40.754833985,-73.864702231,"(40.754833985, -73.864702231)",5,,,,5,"40.754833985,-73.864702231","103-5-103-11 35th Ave, Corona, NY 11368, USA","103-5-103-11 35th Ave, Corona"
761019174,10/30/2016,23:30:00,10/31/2016,14:00:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,STREET,,,1015669,239971,40.825292864,-73.886476927,"(40.825292864, -73.886476927)",5,,,,5,"40.825292864,-73.886476927","1083 Whitlock Ave, Bronx, NY 10459, USA","1083 Whitlock Ave, Bronx"
983542375,10/30/2016,23:15:00,10/31/2016,00:03:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,995888,231530,40.802172883,-73.95796513,"(40.802172883, -73.95796513)",5,,,,5,"40.802172883,-73.95796513","308 W 112th St, New York, NY 10026, USA","308 W 112th St, New York"
834512078,10/30/2016,23:00:00,10/31/2016,09:20:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,45,INSIDE,RESIDENCE - PUBLIC HOUSING,,THROGGS NECK,1033283,237655,40.818855896,-73.822850307,"(40.818855896, -73.822850307)",5,,,,5,"40.818855896,-73.822850307","2761 Sampson Ave, Bronx, NY 10465, USA","2761 Sampson Ave, Bronx"
908173302,10/30/2016,23:00:00,10/31/2016,02:15:00,2016,1,10/31/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,GROCERY/BODEGA,,,961014,159332,40.60398358,-74.083680473,"(40.60398358, -74.083680473)",,,12,,12,"40.60398358,-74.083680473","2070-2088 Clove Rd, Staten Island, NY 10305, USA","2070-2088 Clove Rd, Staten Island"
951272138,10/30/2016,23:00:00,10/31/2016,13:00:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,OPPOSITE OF,STREET,,,1032188,215591,40.758302251,-73.826963881,"(40.758302251, -73.826963881)",5,,,,5,"40.758302251,-73.826963881","141-1-141-99 Barclay Ave, Flushing, NY 11355, USA","141-1-141-99 Barclay Ave, Flushing"
312292883,10/30/2016,22:30:00,10/31/2016,11:30:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,OPPOSITE OF,STREET,,,992950,173735,40.643543002,-73.968651851,"(40.643543002, -73.968651851)",5,,,,5,"40.643543002,-73.968651851","196-210 Stratford Rd, Brooklyn, NY 11218, USA","196-210 Stratford Rd, Brooklyn"
924871739,10/30/2016,22:00:00,10/31/2016,07:00:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,,OTHER,,,996636,207635,40.736586307,-73.955307395,"(40.736586307, -73.955307395)",5,,,,5,"40.736586307,-73.955307395","1116 Manhattan Ave, Brooklyn, NY 11222, USA","1116 Manhattan Ave, Brooklyn"
235793819,10/30/2016,22:00:00,10/31/2016,11:00:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,STREET,,,1010548,197310,40.708216267,-73.905147244,"(40.708216267, -73.905147244)",5,,,,5,"40.708216267,-73.905147244","6-1-6-37 Grandview Ave, Ridgewood, NY 11385, USA","6-1-6-37 Grandview Ave, Ridgewood"
171582820,10/30/2016,21:30:00,10/30/2016,22:00:00,2016,1,10/31/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,,STREET,,,1027255,244817,40.838544913,-73.844582889,"(40.838544913, -73.844582889)",,,12,,12,"40.838544913,-73.844582889","1412 St Peters Ave, Bronx, NY 10461, USA","1412 St Peters Ave, Bronx"
606526848,10/30/2016,21:30:00,10/31/2016,07:30:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,OPPOSITE OF,STREET,,,1044828,184895,40.673971768,-73.781614787,"(40.673971768, -73.781614787)",5,,,,5,"40.673971768,-73.781614787","131-0-131-98 157th St, Jamaica, NY 11434, USA","131-0-131-98 157th St, Jamaica"
134061899,10/30/2016,21:00:00,10/31/2016,07:30:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1009477,249537,40.851568601,-73.90881414,"(40.851568601, -73.90881414)",5,,,,5,"40.851568601,-73.90881414","1-13 E Tremont Ave, Bronx, NY 10453, USA","1-13 E Tremont Ave, Bronx"
558423965,10/30/2016,21:00:00,10/31/2016,11:30:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,OPPOSITE OF,STREET,,,939882,139923,40.550629167,-74.159654914,"(40.550629167, -74.159654914)",5,,,,5,"40.550629167,-74.159654914","89-93 Escanaba Ave, Staten Island, NY 10308, USA","89-93 Escanaba Ave, Staten Island"
752440906,10/30/2016,21:00:00,10/30/2016,22:00:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE-HOUSE,,,1023310,209299,40.741075994,-73.859046498,"(40.741075994, -73.859046498)",5,,,,5,"40.741075994,-73.859046498","53-8-53-10 102nd St, Corona, NY 11368, USA","53-8-53-10 102nd St, Corona"
660476781,10/30/2016,21:00:00,10/31/2016,12:00:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1011687,244126,40.836710407,-73.900847861,"(40.836710407, -73.900847861)",5,,,,5,"40.836710407,-73.900847861","544 E 171st St, Bronx, NY 10457, USA","544 E 171st St, Bronx"
811001334,10/30/2016,20:30:00,10/31/2016,06:45:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,RESTAURANT/DINER,,,1020496,186455,40.678386672,-73.869324275,"(40.678386672, -73.869324275)",5,,,,5,"40.678386672,-73.869324275","1081 Liberty Ave, Brooklyn, NY 11208, USA","1081 Liberty Ave, Brooklyn"
887741730,10/30/2016,20:00:00,10/31/2016,08:30:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,OPPOSITE OF,STREET,,,1041853,184118,40.67185894,-73.792346407,"(40.67185894, -73.792346407)",5,,,,5,"40.67185894,-73.792346407","145-47-145-99 Sutter Ave, South Ozone Park, NY 11436, USA","145-47-145-99 Sutter Ave, South Ozone Park"
268991697,10/30/2016,20:00:00,10/31/2016,17:45:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,STREET,,,992718,161227,40.60921139,-73.96950353,"(40.60921139, -73.96950353)",5,,,,5,"40.60921139,-73.96950353","473-499 Avenue P, Brooklyn, NY 11223, USA","473-499 Avenue P, Brooklyn"
597032718,10/30/2016,19:16:00,10/30/2016,21:22:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,RESIDENCE-HOUSE,,,1004058,162577,40.61289877,-73.928658026,"(40.61289877, -73.928658026)",5,,,,5,"40.61289877,-73.928658026","1941-1945 Coleman St, Brooklyn, NY 11234, USA","1941-1945 Coleman St, Brooklyn"
132405991,10/30/2016,19:00:00,10/31/2016,08:30:00,2016,1,10/31/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,FRONT OF,COMMERCIAL BUILDING,,,988526,210902,40.745561049,-73.984569711,"(40.745561049, -73.984569711)",,,12,,12,"40.745561049,-73.984569711","128 Madison Ave, New York, NY 10035, USA","128 Madison Ave, New York"
245398562,10/30/2016,19:00:00,,,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1021878,185470,40.675677305,-73.864347279,"(40.675677305, -73.864347279)",5,,,,5,"40.675677305,-73.864347279","699 Conduit Blvd, Brooklyn, NY 11208, USA","699 Conduit Blvd, Brooklyn"
614517317,10/30/2016,18:00:00,10/30/2016,19:00:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,FRONT OF,STREET,,,1052647,221594,40.774644275,-73.753054082,"(40.774644275, -73.753054082)",5,,,,5,"40.774644275,-73.753054082","9 Arleigh Rd, Flushing, NY 11363, USA","9 Arleigh Rd, Flushing"
450421764,10/30/2016,18:00:00,10/31/2016,05:30:00,2016,1,10/31/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1008027,195121,40.702215112,-73.914247957,"(40.702215112, -73.914247957)",,8,12,,20,"40.702215112,-73.914247957","387 Bleecker St, Brooklyn, NY 11237, USA","387 Bleecker St, Brooklyn"
710541452,10/30/2016,18:00:00,10/31/2016,09:00:00,2016,1,10/31/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,OPPOSITE OF,STREET,,,996387,196673,40.706498607,-73.956225661,"(40.706498607, -73.956225661)",,8,12,,20,"40.706498607,-73.956225661","243-245 Keap St, Brooklyn, NY 11211, USA","243-245 Keap St, Brooklyn"
552819580,10/30/2016,17:30:00,10/30/2016,21:30:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,STREET,,,963876,158190,40.600856065,-74.073370207,"(40.600856065, -74.073370207)",5,,,,5,"40.600856065,-74.073370207","86 Roderick Ave, Staten Island, NY 10305, USA","86 Roderick Ave, Staten Island"
922105964,10/30/2016,17:00:00,10/31/2016,09:00:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,996283,183521,40.670399527,-73.956624257,"(40.670399527, -73.956624257)",5,,,,5,"40.670399527,-73.956624257","345-381 Eastern Pkwy, Brooklyn, NY 11216, USA","345-381 Eastern Pkwy, Brooklyn"
952281623,10/30/2016,17:00:00,10/31/2016,10:00:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,996283,183521,40.670399527,-73.956624257,"(40.670399527, -73.956624257)",5,,,,5,"40.670399527,-73.956624257","345-381 Eastern Pkwy, Brooklyn, NY 11216, USA","345-381 Eastern Pkwy, Brooklyn"
635308800,10/30/2016,16:39:00,10/31/2016,12:00:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1013702,237626,40.818863283,-73.893594464,"(40.818863283, -73.893594464)",5,,,,5,"40.818863283,-73.893594464","887 Southern Blvd, Bronx, NY 10459, USA","887 Southern Blvd, Bronx"
634543331,10/30/2016,15:00:00,10/31/2016,09:30:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,63,FRONT OF,RESIDENCE - PUBLIC HOUSING,,GLENWOOD,1005740,170886,40.635701311,-73.922573439,"(40.635701311, -73.922573439)",5,,,,5,"40.635701311,-73.922573439","5612 Farragut Rd, Brooklyn, NY 11234, USA","5612 Farragut Rd, Brooklyn"
336453959,10/30/2016,13:00:00,10/31/2016,12:00:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1016226,246929,40.844388553,-73.884431185,"(40.844388553, -73.884431185)",5,,,,5,"40.844388553,-73.884431185","2061 Mohegan Ave, Bronx, NY 10460, USA","2061 Mohegan Ave, Bronx"
119209541,10/30/2016,10:00:00,10/31/2016,08:40:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1010129,250719,40.854810951,-73.906452813,"(40.854810951, -73.906452813)",5,,,,5,"40.854810951,-73.906452813","2084 Jerome Ave, Bronx, NY 10453, USA","2084 Jerome Ave, Bronx"
774212671,10/30/2016,03:30:00,10/30/2016,04:30:00,2016,1,10/31/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,1004557,183513,40.670362458,-73.926797743,"(40.670362458, -73.926797743)",,8,12,,20,"40.670362458,-73.926797743","1529-1545 St Johns Pl, Brooklyn, NY 11213, USA","1529-1545 St Johns Pl, Brooklyn"
491253509,10/30/2016,01:54:00,10/30/2016,02:01:00,2016,1,10/31/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,FRONT OF,STREET,,,984826,184989,40.674437016,-73.997924923,"(40.674437016, -73.997924923)",5,,,,5,"40.674437016,-73.997924923","486 Smith St, Brooklyn, NY 11231, USA","486 Smith St, Brooklyn"
514093275,10/30/2016,22:40:00,10/30/2016,22:50:00,2016,0,10/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,REAR OF,RESIDENCE - APT. HOUSE,,,1035214,189379,40.686339872,-73.816239706,"(40.686339872, -73.816239706)",5,,,,5,"40.686339872,-73.816239706","127-10-127-12 107th Ave, South Richmond Hill, NY 11419, USA","127-10-127-12 107th Ave, South Richmond Hill"
