Reporter_code,Reporter_description,Partner_code,Partner_description,Indicator_code,Indicator_description,Flow_Code,Year,Value (million US)
HR,Croatia,OEU,Other Europe,MACH,Chemicals,X,2015,4135.533206
HR,Croatia,OEU,Other Europe,AGRA,Raw materials,X,2015,864.00488
HR,Croatia,ANZ,Australia and New Zealand,MACH,Chemicals,X,2015,3702.131063
HR,Croatia,MX,Mexico,MINF,-Non--ferrous metals-,X,2015,5152.744993
HR,Croatia,RU,Russian Federation,MINF,-Non--ferrous metals-,X,2015,10.599833
HR,Croatia,AFR,Africa,MACH,Chemicals,X,2015,2635.792268
HR,Croatia,MX,Mexico,MACHOC,Other chemicals,X,2015,24208.99659
HR,Croatia,OEU,Other Europe,MAIS,Iron and steel,X,2015,144.078043
HR,Croatia,ASI,Asia,MINF,-Non--ferrous metals-,X,2015,3752.282758
HR,Croatia,ANZ,Australia and New Zealand,MIFU,Fuels,X,2015,282.168019
HR,Croatia,MX,Mexico,MIFU,Fuels,X,2015,17757.5021
HR,Croatia,ANZ,Australia and New Zealand,MACHOC,Other chemicals,X,2015,2814.391768
HR,Croatia,ASI,Asia,MAIS,Iron and steel,X,2015,1542.43962
HR,Croatia,ANZ,Australia and New Zealand,AG,Agricultural products,X,2015,2001.890959
HR,Croatia,ASI,Asia,MIFU,Fuels,X,2015,9199.717768
HR,Croatia,ANZ,Australia and New Zealand,MINF,-Non--ferrous metals-,X,2015,81.87425
HR,Croatia,OEU,Other Europe,MINF,-Non--ferrous metals-,X,2015,176.474452
HR,Croatia,RU,Russian Federation,MI,Fuels and mining products,X,2015,47.408751
HR,Croatia,MX,Mexico,AGFO,Food,X,2015,16623.0807
HR,Croatia,ASI,Asia,MIOR,Ores and other minerals,X,2015,9158.369253
HR,Croatia,ANZ,Australia and New Zealand,MIOR,Ores and other minerals,X,2015,117.195369
HR,Croatia,ANZ,Australia and New Zealand,MAIS,Iron and steel,X,2015,100.249284
HR,Croatia,OEU,Other Europe,AGFOOF,Other food products,X,2015,1468.864022
HR,Croatia,ASI,Asia,MI,Fuels and mining products,X,2015,22110.36978
HR,Croatia,ANZ,Australia and New Zealand,AGFOOF,Other food products,X,2015,1800.336774
HR,Croatia,OEU,Other Europe,AG,Agricultural products,X,2015,2361.582513
HR,Croatia,RU,Russian Federation,AGFO,Food,X,2015,399.412267
HR,Croatia,ASI,Asia,AGFO,Food,X,2015,54996.80287
HR,Croatia,MX,Mexico,MIOR,Ores and other minerals,X,2015,3468.881164
HR,Croatia,ASI,Asia,AGRA,Raw materials,X,2015,16043.04098
HR,Croatia,OEU,Other Europe,MACHOC,Other chemicals,X,2015,1920.739384
HR,Croatia,ASI,Asia,MACH,Chemicals,X,2015,52177.65492
HR,Croatia,ASI,Asia,AG,Agricultural products,X,2015,71039.84386
HR,Croatia,ASI,Asia,MACHOC,Other chemicals,X,2015,42603.18748
HR,Croatia,RU,Russian Federation,MACHOC,Other chemicals,X,2015,722.060073
HR,Croatia,RU,Russian Federation,MAIS,Iron and steel,X,2015,66.357952
HR,Croatia,OEU,Other Europe,MI,Fuels and mining products,X,2015,4288.191526
HR,Croatia,MX,Mexico,AGRA,Raw materials,X,2015,2779.886907
HR,Croatia,RU,Russian Federation,AGFOOF,Other food products,X,2015,399.412267
HR,Croatia,RU,Russian Federation,AG,Agricultural products,X,2015,487.556738
HR,Croatia,ASI,Asia,AGFOOF,Other food products,X,2015,52255.97892
HR,Croatia,RU,Russian Federation,AGRA,Raw materials,X,2015,88.144471
HR,Croatia,ZA,South Africa,MI,Fuels and mining products,X,2015,257.077879
HR,Croatia,OAF,Other Africa,AGFO,Food,X,2015,3308.953783
HR,Croatia,BR,Brazil,MIFU,Fuels,X,2015,3764.036184
HR,Croatia,ZA,South Africa,MACHOC,Other chemicals,X,2015,689.780208
HR,Croatia,JP,Japan,AGFO,Food,X,2015,11969.93522
HR,Croatia,BR,Brazil,MINF,-Non--ferrous metals-,X,2015,136.539258
HR,Croatia,BR,Brazil,MAIS,Iron and steel,X,2015,191.20882
HR,Croatia,JP,Japan,AGRA,Raw materials,X,2015,1462.420013
HR,Croatia,OAF,Other Africa,MACH,Chemicals,X,2015,1783.39192
HR,Croatia,ZA,South Africa,MACH,Chemicals,X,2015,852.400348
HR,Croatia,ZA,South Africa,MAIS,Iron and steel,X,2015,40.23579
HR,Croatia,ZA,South Africa,AGRA,Raw materials,X,2015,65.625913
HR,Croatia,ZA,South Africa,AGFO,Food,X,2015,166.117253
HR,Croatia,OAF,Other Africa,MINF,-Non--ferrous metals-,X,2015,21.823491
HR,Croatia,BR,Brazil,MIOR,Ores and other minerals,X,2015,141.260788
HR,Croatia,JP,Japan,MAIS,Iron and steel,X,2015,123.536449
HR,Croatia,OAF,Other Africa,AGFOOF,Other food products,X,2015,3283.469568
HR,Croatia,BR,Brazil,AGRA,Raw materials,X,2015,426.382345
HR,Croatia,JP,Japan,AG,Agricultural products,X,2015,13432.35523
HR,Croatia,ZA,South Africa,MIFU,Fuels,X,2015,215.991129
HR,Croatia,JP,Japan,AGFOOF,Other food products,X,2015,11170.17809
HR,Croatia,OAF,Other Africa,MIFU,Fuels,X,2015,2459.551301
HR,Croatia,JP,Japan,MINF,-Non--ferrous metals-,X,2015,765.465972
HR,Croatia,BR,Brazil,AGFOOF,Other food products,X,2015,506.629229
HR,Croatia,JP,Japan,MIOR,Ores and other minerals,X,2015,979.968119
HR,Croatia,OAF,Other Africa,MACHOC,Other chemicals,X,2015,1508.148273
HR,Croatia,JP,Japan,MIFU,Fuels,X,2015,1726.390775
HR,Croatia,ZA,South Africa,MIOR,Ores and other minerals,X,2015,29.912421
HR,Croatia,BR,Brazil,AGFO,Food,X,2015,511.107616
HR,Croatia,BR,Brazil,MI,Fuels and mining products,X,2015,4041.836231
HR,Croatia,BR,Brazil,MACHOC,Other chemicals,X,2015,7041.860465
HR,Croatia,BR,Brazil,MACH,Chemicals,X,2015,8092.388278
HR,Croatia,JP,Japan,MACH,Chemicals,X,2015,10659.13075
HR,Croatia,OAF,Other Africa,MIOR,Ores and other minerals,X,2015,250.562239
HR,Croatia,JP,Japan,MI,Fuels and mining products,X,2015,3471.824866
HR,Croatia,BR,Brazil,AG,Agricultural products,X,2015,937.489961
HR,Croatia,OAF,Other Africa,MI,Fuels and mining products,X,2015,2731.937031
HR,Croatia,ZA,South Africa,AG,Agricultural products,X,2015,231.743166
HR,Croatia,ZA,South Africa,AGFOOF,Other food products,X,2015,163.759853
HR,Croatia,ZA,South Africa,MINF,-Non--ferrous metals-,X,2015,11.174328
HR,Croatia,OAF,Other Africa,AGRA,Raw materials,X,2015,530.498919
HR,Croatia,OAF,Other Africa,AG,Agricultural products,X,2015,3839.452702
HR,Croatia,JP,Japan,MACHOC,Other chemicals,X,2015,7093.047338
HR,Croatia,OAF,Other Africa,MAIS,Iron and steel,X,2015,292.002335
DJ,Djibouti,OAF,Other Africa,MACHOC,Other chemicals,X,2015,657
DJ,Djibouti,OAF,Other Africa,MAIS,Iron and steel,X,2015,173
DJ,Djibouti,JP,Japan,MIOR,Ores and other minerals,X,2015,0
DJ,Djibouti,OAF,Other Africa,AGFO,Food,X,2015,1754
DJ,Djibouti,OAF,Other Africa,MI,Fuels and mining products,X,2015,1796
DJ,Djibouti,JP,Japan,MAIS,Iron and steel,X,2015,0
DJ,Djibouti,OAF,Other Africa,AG,Agricultural products,X,2015,1821
DJ,Djibouti,JP,Japan,MACH,Chemicals,X,2015,0
DJ,Djibouti,OAF,Other Africa,AGFOOF,Other food products,X,2015,1639
DJ,Djibouti,OAF,Other Africa,MIFU,Fuels,X,2015,1753
DJ,Djibouti,OAF,Other Africa,AGRA,Raw materials,X,2015,67
DJ,Djibouti,JP,Japan,MACHOC,Other chemicals,X,2015,0
DJ,Djibouti,OAF,Other Africa,MACH,Chemicals,X,2015,670
DJ,Djibouti,JP,Japan,AGFOOF,Other food products,X,2015,24
DJ,Djibouti,OAF,Other Africa,MINF,-Non--ferrous metals-,X,2015,9
DJ,Djibouti,JP,Japan,AGRA,Raw materials,X,2015,0
DJ,Djibouti,JP,Japan,AG,Agricultural products,X,2015,29
DJ,Djibouti,OAF,Other Africa,MIOR,Ores and other minerals,X,2015,34
DJ,Djibouti,JP,Japan,MINF,-Non--ferrous metals-,X,2015,1
DJ,Djibouti,AFR,Africa,MACHOC,Other chemicals,X,2015,659
DJ,Djibouti,AFR,Africa,AGFO,Food,X,2015,1769
DJ,Djibouti,AFR,Africa,MAIS,Iron and steel,X,2015,173
DJ,Djibouti,AFR,Africa,MINF,-Non--ferrous metals-,X,2015,9
DJ,Djibouti,AFR,Africa,AG,Agricultural products,X,2015,1842
DJ,Djibouti,AFR,Africa,MACH,Chemicals,X,2015,673
DJ,Djibouti,RU,Russian Federation,MI,Fuels and mining products,X,2015,0
DJ,Djibouti,AFR,Africa,AGFOOF,Other food products,X,2015,1654
DJ,Djibouti,ANZ,Australia and New Zealand,AGFOOF,Other food products,X,2015,14
DJ,Djibouti,ANZ,Australia and New Zealand,MI,Fuels and mining products,X,2015,10
DJ,Djibouti,AFR,Africa,MIFU,Fuels,X,2015,1753
DJ,Djibouti,AFR,Africa,MIOR,Ores and other minerals,X,2015,53
DJ,Djibouti,RU,Russian Federation,AGFO,Food,X,2015,2
DJ,Djibouti,RU,Russian Federation,MINF,-Non--ferrous metals-,X,2015,0
DJ,Djibouti,RU,Russian Federation,MAIS,Iron and steel,X,2015,0
DJ,Djibouti,RU,Russian Federation,AG,Agricultural products,X,2015,3
DJ,Djibouti,RU,Russian Federation,MACH,Chemicals,X,2015,21
DJ,Djibouti,AFR,Africa,MI,Fuels and mining products,X,2015,1815
DJ,Djibouti,RU,Russian Federation,AGRA,Raw materials,X,2015,0
DJ,Djibouti,RU,Russian Federation,MACHOC,Other chemicals,X,2015,21
DJ,Djibouti,RU,Russian Federation,AGFOOF,Other food products,X,2015,2
DJ,Djibouti,AFR,Africa,AGRA,Raw materials,X,2015,73
DJ,Djibouti,RU,Russian Federation,MIFU,Fuels,X,2015,0
DJ,Djibouti,RU,Russian Federation,MIOR,Ores and other minerals,X,2015,0
DJ,Djibouti,ASI,Asia,MIFU,Fuels,X,2015,4
DJ,Djibouti,ASI,Asia,AGFOOF,Other food products,X,2015,1350
DJ,Djibouti,ANZ,Australia and New Zealand,MACHOC,Other chemicals,X,2015,1
DJ,Djibouti,ANZ,Australia and New Zealand,MIOR,Ores and other minerals,X,2015,10
DJ,Djibouti,ANZ,Australia and New Zealand,MIFU,Fuels,X,2015,0
DJ,Djibouti,GXT,-Extra--trade-,AGFOOF,Other food products,X,2015,6213
DJ,Djibouti,ASI,Asia,AGFO,Food,X,2015,1414
DJ,Djibouti,GXT,-Extra--trade-,MI,Fuels and mining products,X,2015,2936
DJ,Djibouti,OEU,Other Europe,MIFU,Fuels,X,2015,30
DJ,Djibouti,ASI,Asia,AGRA,Raw materials,X,2015,1106
DJ,Djibouti,ASI,Asia,MACHOC,Other chemicals,X,2015,131
DJ,Djibouti,ASI,Asia,MI,Fuels and mining products,X,2015,237
DJ,Djibouti,ANZ,Australia and New Zealand,MINF,-Non--ferrous metals-,X,2015,0
DJ,Djibouti,OEU,Other Europe,MI,Fuels and mining products,X,2015,46
DJ,Djibouti,CSC,South and Central America,MI,Fuels and mining products,X,2015,26
DJ,Djibouti,OEU,Other Europe,AG,Agricultural products,X,2015,253
DJ,Djibouti,CSC,South and Central America,MACHOC,Other chemicals,X,2015,1
DJ,Djibouti,CSC,South and Central America,MACH,Chemicals,X,2015,1
DJ,Djibouti,CSC,South and Central America,AG,Agricultural products,X,2015,73
DJ,Djibouti,OEU,Other Europe,AGFO,Food,X,2015,172
DJ,Djibouti,OEU,Other Europe,AGRA,Raw materials,X,2015,81
DJ,Djibouti,EUR,Europe,AGRA,Raw materials,X,2015,594
DJ,Djibouti,EUR,Europe,MACH,Chemicals,X,2015,46
DJ,Djibouti,ANZ,Australia and New Zealand,AGFO,Food,X,2015,14
DJ,Djibouti,CSC,South and Central America,AGFOOF,Other food products,X,2015,46
DJ,Djibouti,CSC,South and Central America,AGRA,Raw materials,X,2015,25
DJ,Djibouti,EUR,Europe,MINF,-Non--ferrous metals-,X,2015,5
DJ,Djibouti,ANZ,Australia and New Zealand,AG,Agricultural products,X,2015,14
DJ,Djibouti,CSC,South and Central America,MIOR,Ores and other minerals,X,2015,4
DJ,Djibouti,OEU,Other Europe,AGFOOF,Other food products,X,2015,170
DJ,Djibouti,ASI,Asia,MACH,Chemicals,X,2015,132
DJ,Djibouti,EUR,Europe,MI,Fuels and mining products,X,2015,901
DJ,Djibouti,OEU,Other Europe,MIOR,Ores and other minerals,X,2015,12
DM,Dominica,OEU,Other Europe,MACHOC,Other chemicals,X,2015,2
DM,Dominica,OEU,Other Europe,MINF,-Non--ferrous metals-,X,2015,4
DM,Dominica,ASI,Asia,MAIS,Iron and steel,X,2015,2
DM,Dominica,ASI,Asia,MINF,-Non--ferrous metals-,X,2015,12
DM,Dominica,ASI,Asia,MIOR,Ores and other minerals,X,2015,220
DM,Dominica,ANZ,Australia and New Zealand,MAIS,Iron and steel,X,2015,0
DM,Dominica,ASI,Asia,AG,Agricultural products,X,2015,2521
DM,Dominica,EUR,Europe,MIFU,Fuels,X,2015,515
DM,Dominica,EUR,Europe,AGFOOF,Other food products,X,2015,3483
DM,Dominica,ANZ,Australia and New Zealand,AGRA,Raw materials,X,2015,0
DM,Dominica,CSC,South and Central America,MINF,-Non--ferrous metals-,X,2015,0
DM,Dominica,CSC,South and Central America,MAIS,Iron and steel,X,2015,7
DM,Dominica,ANZ,Australia and New Zealand,MACH,Chemicals,X,2015,1
DM,Dominica,OEU,Other Europe,MACH,Chemicals,X,2015,2
DM,Dominica,CSC,South and Central America,AGFO,Food,X,2015,47
DM,Dominica,OEU,Other Europe,MAIS,Iron and steel,X,2015,0
DM,Dominica,CSC,South and Central America,MIFU,Fuels,X,2015,22
DM,Dominica,EUR,Europe,AGFO,Food,X,2015,3590
DM,Dominica,GXT,-Extra--trade-,MAIS,Iron and steel,X,2015,59
DM,Dominica,GXT,-Extra--trade-,MIFU,Fuels,X,2015,2103
DM,Dominica,CN,China,MACH,Chemicals,X,2015,1
DM,Dominica,WAE,WAEMU (West African Economic and Monetary Union),MIFU,Fuels,X,2015,850
DM,Dominica,CN,China,AGFOOF,Other food products,X,2015,144
DM,Dominica,CN,China,MINF,-Non--ferrous metals-,X,2015,8
DM,Dominica,CN,China,MAIS,Iron and steel,X,2015,2
DM,Dominica,CN,China,MIOR,Ores and other minerals,X,2015,108
DM,Dominica,CN,China,MACHOC,Other chemicals,X,2015,1
DM,Dominica,WAE,WAEMU (West African Economic and Monetary Union),MIOR,Ores and other minerals,X,2015,28
DM,Dominica,WAE,WAEMU (West African Economic and Monetary Union),MINF,-Non--ferrous metals-,X,2015,7
DM,Dominica,CN,China,MIFU,Fuels,X,2015,0
DM,Dominica,CN,China,AGFO,Food,X,2015,154
DM,Dominica,GXT,-Extra--trade-,AGRA,Raw materials,X,2015,1861
DM,Dominica,WAE,WAEMU (West African Economic and Monetary Union),AGFOOF,Other food products,X,2015,1234
DM,Dominica,WAE,WAEMU (West African Economic and Monetary Union),MACHOC,Other chemicals,X,2015,380
DM,Dominica,CN,China,MI,Fuels and mining products,X,2015,117
DM,Dominica,WAE,WAEMU (West African Economic and Monetary Union),AG,Agricultural products,X,2015,1336
DM,Dominica,GXT,-Extra--trade-,AGFO,Food,X,2015,6450
DM,Dominica,WAE,WAEMU (West African Economic and Monetary Union),MACH,Chemicals,X,2015,389
DM,Dominica,WAE,WAEMU (West African Economic and Monetary Union),MAIS,Iron and steel,X,2015,128
DM,Dominica,EUR,Europe,MACHOC,Other chemicals,X,2015,34
DM,Dominica,OAS,Other Asia,MINF,-Non--ferrous metals-,X,2015,1
DM,Dominica,OAS,Other Asia,MAIS,Iron and steel,X,2015,0
DM,Dominica,MEA,Middle East,MIFU,Fuels,X,2015,0
DM,Dominica,OAS,Other Asia,AG,Agricultural products,X,2015,867
DM,Dominica,GXT,-Extra--trade-,MACHOC,Other chemicals,X,2015,525
DM,Dominica,OAS,Other Asia,MIFU,Fuels,X,2015,2
DM,Dominica,OAS,Other Asia,AGRA,Raw materials,X,2015,530
DM,Dominica,OAS,Other Asia,MACHOC,Other chemicals,X,2015,1
DM,Dominica,GXT,-Extra--trade-,MINF,-Non--ferrous metals-,X,2015,21
DM,Dominica,GXT,-Extra--trade-,MIOR,Ores and other minerals,X,2015,812
DM,Dominica,OAS,Other Asia,AGFO,Food,X,2015,338
DM,Dominica,OAS,Other Asia,MIOR,Ores and other minerals,X,2015,2
DM,Dominica,GXT,-Extra--trade-,AG,Agricultural products,X,2015,8311
DM,Dominica,MEA,Middle East,MI,Fuels and mining products,X,2015,24
DM,Dominica,OAS,Other Asia,MI,Fuels and mining products,X,2015,5
DM,Dominica,GXT,-Extra--trade-,MACH,Chemicals,X,2015,542
DM,Dominica,EUR,Europe,AG,Agricultural products,X,2015,4184
DM,Dominica,CN,China,AG,Agricultural products,X,2015,448
DM,Dominica,OAS,Other Asia,AGFOOF,Other food products,X,2015,323
DM,Dominica,EUR,Europe,MAIS,Iron and steel,X,2015,3
DM,Dominica,WAE,WAEMU (West African Economic and Monetary Union),AGRA,Raw materials,X,2015,46
DM,Dominica,WAE,WAEMU (West African Economic and Monetary Union),AGFO,Food,X,2015,1290
DM,Dominica,MEA,Middle East,AGFO,Food,X,2015,24
DM,Dominica,CN,China,AGRA,Raw materials,X,2015,294
DM,Dominica,EUR,Europe,MIOR,Ores and other minerals,X,2015,382
DM,Dominica,OAS,Other Asia,MACH,Chemicals,X,2015,1
DM,Dominica,WAE,WAEMU (West African Economic and Monetary Union),MI,Fuels and mining products,X,2015,885
DM,Dominica,CIO,Other CIS (CIS11),MIOR,Ores and other minerals,X,2015,0
DM,Dominica,NI4,Four East Asian traders,MIFU,Fuels,X,2015,1
DM,Dominica,NI4,Four East Asian traders,AGRA,Raw materials,X,2015,156
DM,Dominica,E28,European Union (28),MIOR,Ores and other minerals,X,2015,369
DM,Dominica,CIO,Other CIS (CIS11),AGFOOF,Other food products,X,2015,1
DM,Dominica,E28,European Union (28),MACH,Chemicals,X,2015,44
DM,Dominica,E28,European Union (28),MINF,-Non--ferrous metals-,X,2015,1
DM,Dominica,CIO,Other CIS (CIS11),MIFU,Fuels,X,2015,0
DM,Dominica,E28,European Union (28),MACHOC,Other chemicals,X,2015,32
DM,Dominica,CIO,Other CIS (CIS11),AGRA,Raw materials,X,2015,0
DM,Dominica,NI4,Four East Asian traders,MI,Fuels and mining products,X,2015,16
DM,Dominica,NI4,Four East Asian traders,MAIS,Iron and steel,X,2015,0
DM,Dominica,CIO,Other CIS (CIS11),MACHOC,Other chemicals,X,2015,12
DM,Dominica,CIO,Other CIS (CIS11),MACH,Chemicals,X,2015,12
DM,Dominica,NI4,Four East Asian traders,AGFOOF,Other food products,X,2015,116
DM,Dominica,CIO,Other CIS (CIS11),MINF,-Non--ferrous metals-,X,2015,0
DM,Dominica,NI4,Four East Asian traders,AG,Agricultural products,X,2015,307
DM,Dominica,MEA,Middle East,MACH,Chemicals,X,2015,32
DM,Dominica,NI4,Four East Asian traders,MACH,Chemicals,X,2015,0
DM,Dominica,NI4,Four East Asian traders,MINF,-Non--ferrous metals-,X,2015,1
DM,Dominica,NI4,Four East Asian traders,MACHOC,Other chemicals,X,2015,0
DM,Dominica,NI4,Four East Asian traders,MIOR,Ores and other minerals,X,2015,14
DM,Dominica,CIO,Other CIS (CIS11),AG,Agricultural products,X,2015,2
DM,Dominica,E28,European Union (28),MAIS,Iron and steel,X,2015,2
DM,Dominica,CIO,Other CIS (CIS11),MAIS,Iron and steel,X,2015,0
DM,Dominica,E28,European Union (28),MI,Fuels and mining products,X,2015,855
DM,Dominica,IN,India,MACH,Chemicals,X,2015,129
DM,Dominica,IN,India,MAIS,Iron and steel,X,2015,0
DM,Dominica,E28,European Union (28),AGFO,Food,X,2015,3418
DM,Dominica,NI4,Four East Asian traders,AGFO,Food,X,2015,151
DM,Dominica,MEA,Middle East,MACHOC,Other chemicals,X,2015,32
DM,Dominica,MEA,Middle East,MIOR,Ores and other minerals,X,2015,22
DM,Dominica,E28,European Union (28),MIFU,Fuels,X,2015,485
DM,Dominica,E28,European Union (28),AGFOOF,Other food products,X,2015,3313
DM,Dominica,IN,India,MIFU,Fuels,X,2015,2
DM,Dominica,IN,India,AGRA,Raw materials,X,2015,127
DM,Dominica,E28,European Union (28),AGRA,Raw materials,X,2015,513
DM,Dominica,IN,India,MACHOC,Other chemicals,X,2015,129
DM,Dominica,IN,India,AGFO,Food,X,2015,729
DM,Dominica,MEA,Middle East,AGRA,Raw materials,X,2015,15
DM,Dominica,CIO,Other CIS (CIS11),MI,Fuels and mining products,X,2015,0
DM,Dominica,IN,India,AG,Agricultural products,X,2015,856
DM,Dominica,E28,European Union (28),AG,Agricultural products,X,2015,3931
DM,Dominica,MEA,Middle East,AG,Agricultural products,X,2015,39
DM,Dominica,MEA,Middle East,AGFOOF,Other food products,X,2015,23
DM,Dominica,MEA,Middle East,MINF,-Non--ferrous metals-,X,2015,2
DM,Dominica,IN,India,MI,Fuels and mining products,X,2015,89
DM,Dominica,MEA,Middle East,MAIS,Iron and steel,X,2015,0
DM,Dominica,IN,India,AGFOOF,Other food products,X,2015,729
DM,Dominica,IN,India,MIOR,Ores and other minerals,X,2015,86
DM,Dominica,IN,India,MINF,-Non--ferrous metals-,X,2015,1
DM,Dominica,CIS,Commonwealth of Independent States (CIS),AGFO,Food,X,2015,4
DM,Dominica,ZA,South Africa,AGFO,Food,X,2015,15
DM,Dominica,ZA,South Africa,AGRA,Raw materials,X,2015,6
DM,Dominica,CIO,Other CIS (CIS11),AGFO,Food,X,2015,1
DM,Dominica,ZA,South Africa,MIFU,Fuels,X,2015,0
